"jmdict_seq","kanji","kana","waller_definition","origin","original"
1477290,"発掘","はっくつ","excavation, exhumation","waller",
1477620,"発生","はっせい","outbreak, spring forth, occurrence, incidence, origin","waller",
1583130,"発足","はっそく","starting, inauguration","waller",
1342530,"初","はつ","first, new","waller",
1477120,"発","はつ","departure, beginning, counter for gunshots","waller",
1477140,"発育","はついく","(physical) growth, development","waller",
1477190,"発芽","はつが","burgeoning","waller",
1477350,"発言","はつげん","utterance, speech, proposal","waller",
1477870,"発病","はつびょう","attack (disease)","waller",
1342770,"初耳","はつみみ","something heard for the first time","waller",
1192860,"果て","はて","the end, the extremity, the limit(s), the result","waller",
1192910,"果てる","はてる","to end, to be finished, to be exhausted, to die, to perish","waller",
1600910,"話し合い","はなしあい","discussion, conference","waller",
1370000,"甚だ","はなはだ","very, greatly, exceedingly","waller",
1600960,"華々しい","はなばなしい","brilliant, magnificent, spectacular","waller",
1194520,"花びら","はなびら","(flower) petal","waller",
1600990,"華やか","はなやか","gay, showy, brilliant, gorgeous, florid","waller",
1397800,"阻む","はばむ","to keep someone from doing, to stop, to prevent, to check, to hinder, to obstruct, to oppose, to thwart","waller",
1490710,"浜","はま","beach, seashore","waller",
1490720,"浜辺","はまべ","beach, foreshore","waller",
1601030,"填まる","はまる","to get into, to go into, to fit, to be fit for, to suit, to fall into, to plunge into, to be deceived, to be","waller",
1601040,"歯磨","はみがき","dentifrice, toothpaste","waller",
1566420,"填める","はめる","to get in, to insert, to put on, to make love","waller",
1378760,"生やす","はやす","to grow, to cultivate, to wear beard","waller",
1601080,"早める","はやめる","to hasten, to quicken, to expedite, to precipitate, to accelerate","waller",
2834093,"流行","はやり","fashionable, fad, in vogue, prevailing","waller",
1501290,"腹立ち","はらだち","anger","waller",
1261150,"原っぱ","はらっぱ","open field, empty lot, plain","waller",
1427820,"張り紙","はりがみ","paper patch, paper backing, poster","waller",
1546930,"遥か","はるか","far, far-away, distant, remote, far off","waller",
1471470,"破裂","はれつ","explosion, rupture, break off","waller",
1328910,"腫れる","はれる","to swell (from inflammation), to become swollen","waller",
1481640,"班","はん","group, party, section (mil)","waller",
1478440,"判","はん","seal, stamp, monogram signature, judgment","waller",
1481480,"版","はん","edition","waller",
1481670,"繁栄","はんえい","prospering, prosperity, thriving, flourishing","waller",
1480260,"反感","はんかん","antipathy, revolt, animosity","waller",
1481510,"版画","はんが","art print","waller",
1480310,"反響","はんきょう","echo, reverberation, repercussion, reaction, influence","waller",
1478520,"判決","はんけつ","judicial decision, judgement, sentence, decree","waller",
1480340,"反撃","はんげき","counterattack, counteroffensive, counterblow","waller",
1480420,"反射","はんしゃ","reflection, reverberation","waller",
1481700,"繁殖","はんしょく","breed, multiply, increase, propagation","waller",
1481710,"繁盛","はんじょう","prosperity, flourishing, thriving","waller",
1480080,"反する","はんする","to be inconsistent with, to oppose, to contradict, to transgress, to rebel","waller",
1478660,"判定","はんてい","judgement, decision, award, verdict","waller",
1480210,"反応","はんのう","reaction, response","waller",
1479640,"半端","はんぱ","remnant, fragment, incomplete set, fraction, odd sum, incompleteness","waller",
1480890,"反発","はんぱつ","repelling, rebound, recover, oppose","waller",
1481090,"反乱","はんらん","insurrection, mutiny, rebellion, revolt, uprising","waller",
1481420,"氾濫","はんらん","overflowing, flood","waller",
1575400,"黴菌","ばいきん","bacteria, germ(s)","waller",
1474110,"賠償","ばいしょう","reparations, indemnity, compensation","waller",
1473340,"倍率","ばいりつ","diameter, magnification","waller",
1471740,"馬鹿馬鹿しい","ばかばかしい","stupid","waller",
1612910,"馬鹿らしい","ばからしい","absurd","waller",
1475790,"漠然","ばくぜん","obscure, vague, equivocal","waller",
1475870,"爆弾","ばくだん","bomb","waller",
1475900,"爆破","ばくは","blast, explosion, blow up","waller",
1601280,"暴露","ばくろ","disclosure, exposure, revelation","waller",
1186710,"化ける","ばける","to appear in disguise, to take the form of, to change for the worse","waller",
1478050,"罰","ばち","(divine) punishment, curse, retribution","waller",
,"伐","ばつ","strike, attack, punish","waller",
1010300,,"ばてる","to be exhausted, to be worn out","waller",
1099490,"発条","ばね","spring (e.g. coil leaf)","waller",
1601320,"散蒔く","ばらまく","to disseminate, to scatter, to give money freely","waller",
1478440,"判","ばん","size (of paper or books)","waller",
1525750,"万","ばん","many, all","waller",
1584500,"万人","ばんじん","all people, everybody, 10000 people","waller",
1584530,"万能","ばんのう","all-purpose, almighty, omnipotent","waller",
1482410,"番目","ばんめ","cardinal number suffix","waller",
1484710,"非","ひ","faulty-, non-","waller",
1484590,"費","ひ","cost, expense","waller",
1010470,"延いては","ひいては","not only...but also, in addition to, consequently","waller",
1601430,"控室","ひかえしつ","waiting room","waller",
1279060,"控える","ひかえる","to draw in, to hold back, to make notes, to be temperate in","waller",
1483240,"悲観","ひかん","pessimism, disappointment","waller",
1583370,"匹","ひき","head, small animal counter, roll of cloth","waller",
1601480,"引き上げる","ひきあげる","to withdraw, to leave, to pull out, to retire","waller",
1551210,"率いる","ひきいる","to lead, to spearhead (a group), to command (troops)","waller",
1601520,"引き受ける","ひきうける","to undertake, to take up, to take over, to be responsible for, to guarantee, to contract (disease)","waller",
1168880,"引き起こす","ひきおこす","to cause","waller",
1601600,"引き下げる","ひきさげる","to pull down, to lower, to reduce, to withdraw","waller",
1169000,"引きずる","ひきずる","to seduce, to drag along, to pull, to prolong, to support","waller",
1168960,"引き取る","ひきとる","to take charge of, to take over, to retire to a private place","waller",
1169120,"引き分け","ひきわけ","a draw (in competition), tie game","waller",
1482980,"否決","ひけつ","rejection, negation, voting down","waller",
1484870,"非行","ひこう","delinquency, misconduct","waller",
1464070,"日頃","ひごろ","normally, habitually","waller",
1227340,"久しい","ひさしい","long, long-continued, old (story)","waller",
1227370,"久し振り","ひさしぶり","after a long time","waller",
1483290,"悲惨","ひさん","misery","waller",
1484060,"秘書","ひしょ","(private) secretary","waller",
1483640,"比重","ひじゅう","specific gravity","waller",
1612520,"密か","ひそか","secret, private, surreptitious","waller",
1362560,"浸す","ひたす","to soak, to dip, to drench","waller",
1010530,"一向","ひたすら","earnestly","waller",
1601860,"左利き","ひだりきき","left-handedness, sake drinker, left-hander","waller",
1169430,"引っ掻く","ひっかく","to scratch","waller",
1169360,"引っ掛ける","ひっかける","1. to hang (something) on (something), to throw on (clothes), 2. to hook, to catch, to trap, to ensnar","waller",
1487510,"必修","ひっしゅう","required (subject)","waller",
1487250,"匹敵","ひってき","comparing with, match, rival, equal","waller",
1527090,"未","ひつじ","eighth sign of Chinese zodiac (The Ram 1pm-3pm south-southwest June)","waller",
1487570,"必然","ひつぜん","inevitable, necessary","waller",
1164390,"一息","ひといき","puffy, a breath, a pause, an effort","waller",
1601920,"単","ひとえ","one layer, single","waller",
1369200,"人柄","ひとがら","personality, character, personal appearance, gentility","waller",
1162570,"一頃","ひところ","once, some time ago","waller",
1367960,"人質","ひとじち","hostage, prisoner","waller",
1575970,"一筋","ひとすじ","a line, earnestly, blindly, straightforwardly","waller",
1601990,"一まず","ひとまず","for the present, once, in outline","waller",
1455660,"一人でに","ひとりでに","by itself, automatically, naturally","waller",
1602060,"酷い","ひどい","cruel, awful, severe, very bad, serious, terrible, heavy, violent","waller",
1464140,"日取り","ひどり","fixed date, appointed day","waller",
2847628,"雛","ひな","young bird, chick, doll","waller",
1464050,"日向","ひなた","sunny place, in the sun","waller",
1483410,"非難","ひなん","blame, attack, criticism","waller",
1484660,"避難","ひなん","taking refuge, finding shelter","waller",
1463780,"日の丸","ひのまる","the Japanese flag","waller",
1193760,"火花","ひばな","spark","waller",
1602120,"日々","ひび","every day, daily, day after day","waller",
1483350,"悲鳴","ひめい","shriek, scream","waller",
1602190,"百科事典","ひゃっかじてん","encyclopedia","waller",
1602190,"百科辞典","ひゃっかじてん","encyclopedia","waller",
1556760,"冷やかす","ひやかす","to banter, to make fun of, to jeer at, to cool, to refrigerate","waller",
1602220,"日焼け","ひやけ","sunburn","waller",
1489320,"票","ひょう","label, ballot, ticket, sign","waller",
1488680,"標語","ひょうご","motto, slogan, catchword","waller",
1010640,,"ひょっと","possibly, accidentally","waller",
1506900,"平たい","ひらたい","flat, even, level, simple, plain","waller",
1483680,"比率","ひりつ","ratio, proportion, percentage","waller",
1484310,"肥料","ひりょう","manure, fertilizer","waller",
1483700,"比例","ひれい","proportion","waller",
1483780,"疲労","ひろう","fatigue, weariness","waller",
1278450,"広まる","ひろまる","to spread, to be propagated","waller",
1490830,"貧困","ひんこん","poverty, lack","waller",
1490580,"品質","ひんしつ","quality","waller",
1490620,"品種","ひんしゅ","brand, kind, description","waller",
1490850,"貧弱","ひんじゃく","poor, meagre, insubstantial","waller",
1491050,"頻繁","ひんぱん","frequency","waller",
1486350,"美","び","beauty","waller",
1485990,"微笑","びしょう","smile","waller",
1486440,"美術","びじゅつ","art, fine arts","waller",
1226360,"吃驚","びっくり","be surprised, be amazed, be frightened, astonishment","waller",
1010760,,"びっしょり","wet through, drenched","waller",
1490140,"描写","びょうしゃ","depiction, description, portrayal","waller",
1010790,,"びり","last on the list, at the bottom","waller",
1486200,"微量","びりょう","minuscule amount, extremely small quantity","waller",
1491070,"敏感","びんかん","sensibility, susceptibility, sensitive (to), well attuned to","waller",
1490900,"貧乏","びんぼう","poverty, destitute, poor","waller",
1514290,"歩","ふ","pawn (in chess or shogi)","waller",
1491210,"不意","ふい","sudden, abrupt, unexpected, unforeseen","waller",
1499580,"封","ふう","seal","waller",
1499650,"封鎖","ふうさ","blockade, freezing (funds)","waller",
1499890,"風習","ふうしゅう","custom","waller",
1499960,"風俗","ふうぞく","1. manners, customs, 2. sex service, sex industry","waller",
1500020,"風土","ふうど","natural features, topography, climate, spiritual features","waller",
1491400,"不可欠","ふかけつ","indispensable, essential","waller",
1362680,"深める","ふかめる","to deepen, to heighten, to intensify","waller",
1491910,"不吉","ふきつ","ominous, sinister, bad luck, ill omen, inauspiciousness","waller",
1491950,"不況","ふきょう","recession, depression, slump","waller",
1496850,"布巾","ふきん","tea-towel, dish cloth","waller",
1501020,"福","ふく","good fortune","waller",
1500740,"復旧","ふっきゅう","restoration, restitution, rehabilitation","waller",
1501320,"複合","ふくごう","composite, complex","waller",
1501060,"福祉","ふくし","welfare, well-being","waller",
1501520,"覆面","ふくめん","mask, veil, disguise","waller",
1602550,"膨れる","ふくれる","to get cross, to get sulky, to swell (out), to expand, to be inflated, to distend, to bulge","waller",
1492120,"不景気","ふけいき","business recession, hard times, depression, gloom, sullenness, cheerlessness","waller",
1561010,"老ける","ふける","to age","waller",
1496860,"布告","ふこく","edict, ordinance, proclamation","waller",
1496780,"富豪","ふごう","wealthy person, millionaire","waller",
1498080,"負債","ふさい","debt, liabilities","waller",
1400850,"相応しい","ふさわしい","appropriate","waller",
1492460,"不在","ふざい","absence","waller",
1498100,"負傷","ふしょう","injury, wound","waller",
1493120,"不審","ふしん","incomplete understanding, doubt, question, distrust, suspicion, strangeness, infidelity","waller",
1493150,"不振","ふしん","dullness, depression, slump, stagnation","waller",
1492810,"不順","ふじゅん","irregularity, unseasonableness","waller",
1602700,"付属","ふぞく","attached, belonging, affiliated, annexed, associated, subordinate, incidental, dependent, auxiliary","waller",
1498130,"負担","ふたん","burden, charge, responsibility","waller",
1493840,"不調","ふちょう","bad condition, not to work out (ie a deal), disagreement, break-off, disorder, slump, out of form","waller",
1500700,"復活","ふっかつ","revival (e.g. musical), restoration","waller",
1500750,"復興","ふっこう","revival, renaissance, reconstruction","waller",
1501720,"沸騰","ふっとう","boiling, seething","waller",
1501740,"仏","ふつ","French","waller",
1494120,"不当","ふとう","injustice, impropriety, unreasonableness, undeservedness, unfair, invalid","waller",
1494220,"不動産","ふどうさん","real estate","waller",
1498200,"赴任","ふにん","(proceeding to) new appointment","waller",
1497870,"腐敗","ふはい","decay, depravity","waller",
1494640,"不評","ふひょう","bad reputation, disgrace, unpopularity","waller",
1602810,"不便","ふびん","pity, compassion","waller",
1494700,"不服","ふふく","dissatisfaction, discontent, disapproval, objection, complaint, protest, disagreement","waller",
1602820,"普遍","ふへん","universality, ubiquity, omnipresence","waller",
1450110,"踏まえる","ふまえる","to be based on, to have origin in","waller",
1505080,"文","ふみ","letter, writings","waller",
1495060,"不明","ふめい","unknown, obscure, indistinct, uncertain, ambiguous, ignorant, lack of wisdom, anonymous, unidentified","waller",
1496990,"扶養","ふよう","support, maintenance","waller",
1361130,"振り","ふり","pretence, show, appearance","waller",
1602990,"振り出し","ふりだし","outset, starting point, drawing or issuing (draft)","waller",
1495290,"不良","ふりょう","badness, delinquent, inferiority, failure","waller",
1497580,"浮力","ふりょく","buoyancy, floating power","waller",
1366330,"震わせる","ふるわせる","to be shaking, to be trembling","waller",
1603100,"付録","ふろく","appendix, supplement","waller",
1502840,"分","ふん","minute","waller",
1504650,"憤慨","ふんがい","indignation, resentment","waller",
1505050,"紛失","ふんしつ","losing something","waller",
1504600,"噴出","ふんしゅつ","spewing, gushing, spouting, eruption, effusion","waller",
1505060,"紛争","ふんそう","dispute, trouble, strife","waller",
1011100,,"ふんだん","plentiful, abundant, lavish","waller",
1504750,"奮闘","ふんとう","hard struggle, strenuous effort","waller",
1504880,"粉末","ふんまつ","fine powder","waller",
1499290,"部","ぶ","department, part, category, counter for copies of a newspaper or magazine","waller",
1499350,"部下","ぶか","subordinate person","waller",
1011130,,"ぶかぶか","too big, baggy","waller",
1498260,"侮辱","ぶじょく","insult, contempt, slight","waller",
1498740,"武装","ぶそう","arms, armament, armed","waller",
1583240,"斑","ぶち","spots, speckles, mottles","waller",
1502540,"物資","ぶっし","goods, materials","waller",
1502680,"物体","ぶったい","body, object","waller",
1502450,"物議","ぶつぎ","public discussion (criticism)","waller",
2742080,"打付ける","ぶつける","to knock, to run into, to nail on, to strike hard, to hit and attack","waller",
1502190,"仏像","ぶつぞう","Buddhist image (statue)","waller",
1530750,"無難","ぶなん","safety, security","waller",
1499540,"部門","ぶもん","class, group, category, department, field, branch","waller",
1011250,"ぶら下げる","ぶらさげる","to hang, to suspend, to dangle, to swing","waller",
1011230,,"ぶらぶら","dangle heavily, swing, sway to and fro, aimlessly, idly, lazily, loiter, loaf, be idle, stroll idly","waller",
1499000,"武力","ぶりょく","armed might, military power, the sword, force","waller",
1531060,"無礼","ぶれい","impolite, rude","waller",
1505150,"文化財","ぶんかざい","cultural assets, cultural property","waller",
1503390,"分業","ぶんぎょう","division of labor, specialization, assembly-line production","waller",
1505370,"文語","ぶんご","written language, literary language","waller",
1503580,"分散","ぶんさん","dispersion, decentralization, variance (statistics)","waller",
1503630,"分子","ぶんし","numerator, molecule","waller",
1583840,"文書","ぶんしょ","document, writing, letter, note, records, archives","waller",
1503950,"分担","ぶんたん","apportionment, sharing","waller",
1504090,"分配","ぶんぱい","division, sharing","waller",
1504310,"分母","ぶんぼ","denominator","waller",
1504370,"分離","ぶんり","separation, detachment, segregation, isolation","waller",
1504510,"分裂","ぶんれつ","split, division, break up","waller",
1506320,"兵器","へいき","arms, weapons, ordinance","waller",
1508660,"閉口","へいこう","shut mouth","waller",
2835826,"平行","へいこう","(going) side by side, concurrent, abreast, at the same time, occurring together, parallel, parallelism","waller",
1508670,"閉鎖","へいさ","closing, closure, shutdown, lockout, unsociable","waller",
1506420,"兵士","へいし","soldier","waller",
1507420,"平常","へいじょう","normal, usual","waller",
1507850,"平方","へいほう","square (e.g. metre), square","waller",
1508530,"並列","へいれつ","arrangement, parallel, abreast","waller",
1573590,"辟易","へきえき","wince, shrink back, succumbing to, being frightened, disconcerted","waller",
1206340,"隔たる","へだたる","to be distant","waller",
1603220,"謙る","へりくだる","to deprecate oneself and praise the listener","waller",
1251110,"経る","へる","to pass, to elapse, to experience","waller",
1511870,"編","へん","compilation, editing, completed poem, book, part of book","waller",
1510310,"偏","へん","side, left radical of a character, inclining, inclining toward, biased","waller",
1510940,"変革","へんかく","change, reform, revolution, upheaval, (the) Reformation","waller",
1512170,"返還","へんかん","return, restoration","waller",
1510380,"偏見","へんけん","prejudice, narrow view","waller",
1512210,"返済","へんさい","repayment","waller",
1511260,"変遷","へんせん","change, transition, vicissitudes","waller",
1512290,"返答","へんとう","reply","waller",
1511450,"変動","へんどう","change, fluctuation","waller",
1512760,"弁解","べんかい","explanation, justification, defence, excuse","waller",
1512480,"便宜","べんぎ","convenience, accommodation, advantage, expedience","waller",
1512830,"弁護","べんご","defense, pleading, advocacy","waller",
1512980,"弁償","べんしょう","next word, compensation, reparation, indemnity, reimbursement","waller",
1513170,"弁論","べんろん","discussion, debate, argument","waller",
1011540,,"ぺこぺこ","fawn, be very hungry","waller",
1514780,"穂","ほ","ear (of plant), head (of plant)","waller",
1513290,"保育","ほいく","nursing, nurturing, rearing, lactation, suckling","waller",
,"倣","ほう","imitate, follow, emulate","waller",
1517160,"法案","ほうあん","bill (law)","waller",
1516280,"崩壊","ほうかい","collapse, decay (physics), crumbling, breaking down, caving in","waller",
1517230,"法学","ほうがく","law, jurisprudence","waller",
1516580,"放棄","ほうき","abandonment, renunciation, abdication (responsibility right)","waller",
1748510,"宝器","ほうき","treasured article or vessel, outstanding individual","waller",
1499620,"封建","ほうけん","feudalistic","waller",
1518150,"豊作","ほうさく","abundant harvest, bumper crop","waller",
1517020,"方策","ほうさく","plan, policy","waller",
1515950,"奉仕","ほうし","attendance, service","waller",
1517030,"方式","ほうしき","form, method, system","waller",
1516600,"放射","ほうしゃ","radiation, emission","waller",
1516690,"放射能","ほうしゃのう","radioactivity","waller",
1515700,"報酬","ほうしゅう","remuneration, recompense, reward, toll","waller",
1516710,"放出","ほうしゅつ","release, emit","waller",
1515650,"報じる","ほうじる","to inform, to report","waller",
1515660,"報ずる","ほうずる","to inform, to report","waller",
1516780,"放置","ほうち","leave as is, leave to chance, leave alone, neglect","waller",
1517400,"法廷","ほうてい","courtroom","waller",
1515730,"報道","ほうどう","information, report","waller",
1518050,"褒美","ほうび","reward, prize","waller",
1402130,"葬る","ほうむる","to bury, to inter, to entomb, to consign to oblivion, to shelve","waller",
1516500,"放り込む","ほうりこむ","to throw into","waller",
1516510,"放り出す","ほうりだす","to throw out, to fire, to expel, to give up, to abandon, to neglect","waller",
1518350,"飽和","ほうわ","saturation","waller",
1513310,"保温","ほおん","retaining warmth, keeping heat in, heat insulation","waller",
1514160,"捕獲","ほかく","capture, seizure","waller",
1513320,"保管","ほかん","charge, custody, safekeeping, deposit, storage","waller",
1514510,"補給","ほきゅう","supply, supplying, replenishment","waller",
1514530,"補強","ほきょう","compensation, reinforcement","waller",
1513440,"保険","ほけん","insurance, guarantee","waller",
1514180,"捕鯨","ほげい","whaling, whale fishing","waller",
1267760,"誇る","ほこる","to boast of, to be proud of","waller",
1419000,"綻びる","ほころびる","to come apart at the seams, to begin to open, to smile broadly","waller",
1513530,"保護","ほご","care, protection, shelter, guardianship, favor, patronage","waller",
1209620,"乾","ほし","dried, cured","waller",
1210150,"干し物","ほしもの","dried washing (clothes)","waller",
1513750,"保守","ほしゅ","conservative, maintaining","waller",
1603500,"保障","ほしょう","guarantee, security, assurance, pledge, warranty","waller",
1514650,"補償","ほしょう","compensation, reparation","waller",
1514580,"補充","ほじゅう","supplementation, supplement, replenishment, replenishing","waller",
1514590,"補助","ほじょ","assistance, support, aid, auxiliary","waller",
1514070,"舗装","ほそう","pavement, road surface","waller",
1514700,"補足","ほそく","supplement, complement","waller",
1477470,"発作","ほっさ","fit, spasm","waller",
1011660,,"ほっと","feel relieved","waller",
1520630,"頬っぺた","ほっぺた","cheek","waller",
2842190,"辺り","ほとり","(in the) neighbourhood, vicinity, nearby","waller",
1522050,"殆ど","ほとんど","mostly, almost","waller",
1198900,"解く","ほどく","to unfasten","waller",
1310370,"施す","ほどこす","to donate, to give, to conduct, to apply, to perform","waller",
1603540,"保母","ほぼ","day care worker in a kindergarten nursery school etc.","waller",
1514000,"保養","ほよう","health preservation, recuperation, recreation","waller",
1690070,"捕吏","ほり","constable","waller",
1514260,"捕虜","ほりょ","prisoner (of war)","waller",
1603610,"滅びる","ほろびる","to be ruined, to go under, to perish, to be destroyed","waller",
1603620,"滅ぼす","ほろぼす","to destroy, to overthrow, to wreck, to ruin","waller",
1522310,"本格","ほんかく","propriety, fundamental rules","waller",
1522350,"本館","ほんかん","main building","waller",
1522370,"本気","ほんき","seriousness, truth, sanctity","waller",
1522620,"本質","ほんしつ","essence, true nature, reality","waller",
1522950,"本体","ほんたい","substance, real form, object of worship","waller",
1522250,"本音","ほんね","real intention, motive","waller",
1011740,"本の","ほんの","mere, only, just","waller",
1523130,"本能","ほんのう","instinct","waller",
1522690,"本場","ほんば","home, habitat, center, best place, genuine","waller",
1584270,"本文","ほんぶん","text (of document), body (of letter)","waller",
1523240,"本名","ほんみょう","real name","waller",
1576460,"卯","ぼう","fourth sign of Chinese zodiac (The Hare 5am-7am east February)","waller",
1520200,"防衛","ぼうえい","defense, protection, self-defense","waller",
1520260,"防火","ぼうか","fire prevention, fire fighting, fire proof","waller",
1519130,"妨害","ぼうがい","disturbance, obstruction, hindrance, jamming, interference","waller",
1519930,"紡績","ぼうせき","spinning","waller",
1515610,"呆然","ぼうぜん","dumbfounded, overcome with surprise, in blank amazement","waller",
1520010,"膨脹","ぼうちょう","expansion, swelling, increase, growth","waller",
1519860,"冒頭","ぼうとう","beginning, start, outset","waller",
1519520,"暴動","ぼうどう","insurrection, rebellion, revolt, riot, uprising","waller",
1519540,"暴風","ぼうふう","storm, windstorm, gale","waller",
1519590,"暴力","ぼうりょく","violence","waller",
1514810,"募金","ぼきん","fund-raising, collection of funds","waller",
1521770,"牧師","ぼくし","pastor, minister, clergyman","waller",
1515040,"母校","ぼこう","alma mater","waller",
1521990,"没収","ぼっしゅう","forfeited","waller",
1603720,"坊ちゃん","ぼっちゃん","son (of others)","waller",
1011840,,"ぼつぼつ","gradually, here and there, spots, pimples","waller",
1522040,"没落","ぼつらく","ruin, fall, collapse","waller",
1011850,,"ぼやく","to grumble, to complain","waller",
1011860,,"ぼやける","to become dim, to become blurred","waller",
1524610,"枚","まい","counter for flat objects (e.g. sheets of paper)","waller",
1524560,"埋蔵","まいぞう","buried property, treasure trove","waller",
1499100,"舞う","まう","to dance, to flutter about, to revolve","waller",
1363940,"真上","まうえ","just above, right overhead","waller",
1603780,"前売り","まえうり","advance sale, booking","waller",
1393630,"前置き","まえおき","preface, introduction","waller",
1603820,"前もって","まえもって","in advance, beforehand, previously","waller",
1467130,"任す","まかす","to entrust, to leave to a person","waller",
1497950,"負かす","まかす","to defeat","waller",
1562510,"賄う","まかなう","to give board to, to provide meals, to pay","waller",
1239730,"曲がる","まがる","to turn, to bend","waller",
1211140,"巻","まき","volume","waller",
1504990,"紛らわしい","まぎらわしい","confusing, misleading, equivocal, ambiguous","waller",
1505010,"紛れる","まぎれる","to be diverted, to slip into","waller",
1524850,"膜","まく","membrane, film","waller",
1257800,"捲る","まくる","verb suffix to indicate reckless abandon to the activity","waller",
1363970,"真心","まこころ","sincerity, devotion","waller",
1580555,"誠","まこと","truth, faith, fidelity, sincerity, trust, confidence, reliance, devotion","waller",
1381160,"真に","まことに","truly, actually, really","waller",
1012100,"間誤付く","まごつく","to be confused, to be flustered","waller",
1376620,"正しく","まさしく","surely, no doubt, evidently","waller",
1376640,"正に","まさに","correctly, surely","waller",
1603910,"勝る","まさる","to excel, to surpass, to outrival","waller",
1611600,"増し","まし","extra, additional, less objectionable, better, preferable","waller",
1363460,"真下","ました","right under, directly below","waller",
1237470,"況して","まして","still more, still less (with neg. verb), to say nothing of, not to mention","waller",
1271660,"交える","まじえる","to mix, to converse with, to cross (swords)","waller",
1271700,"交わる","まじわる","to cross, to intersect, to associate with, to mingle with, to interest, to join","waller",
1603940,"麻酔","ますい","anaesthesia","waller",
1603950,"益々","ますます","increasingly, more and more","waller",
1267460,"股","また","groin, crotch, thigh","waller",
1603970,"跨がる","またがる","to extend over or into, to straddle","waller",
1267830,"跨ぐ","またぐ","to straddle","waller",
1580190,"瞬き","またたき","wink, twinkling (of stars), flicker (of light)","waller",
1410510,"待ち合わせ","まちあわせ","appointment","waller",
1611610,"間違う","まちがう","to make a mistake, to be incorrect, to be mistaken","waller",
1410480,"待ち遠しい","まちどおしい","looking forward to","waller",
1410580,"待ち望む","まちのぞむ","to look anxiously for, to wait eagerly for","waller",
1604010,"区々","まちまち","1. several, various, divergent, conflicting, different, diverse, 2. trivial","waller",
1604040,"末期","まっき","closing years (period days), last stage","waller",
1363280,"真っ二つ","まっぷたつ","in two equal parts","waller",
1437270,"的","まと","mark, target","waller",
1440910,"纏まり","まとまり","conclusion, settlement, consistency","waller",
1440920,"纏め","まとめ","settlement, conclusion","waller",
1584670,"免れる","まぬかれる","to escape from, to be rescued from, to avoid, to evade, to avert, to elude, to be exempted, to be relieved","waller",
1349570,"招き","まねき","invitation","waller",
1604160,"麻痺","まひ","paralysis, palsy, numbness, stupor","waller",
1569790,"眩しい","まぶしい","dazzling, radiant","waller",
1569920,"目蓋","まぶた","eyelid","waller",
1604170,"間々","まま","occasionally, frequently","waller",
1215290,"間もなく","まもなく","soon, before long, in a short time","waller",
1486270,"眉","まゆ","eyebrow","waller",
1226280,"鞠","まり","ball","waller",
1216410,"丸ごと","まるごと","in its entirety, whole, wholly","waller",
1216270,"丸っきり","まるっきり","completely, perfectly, just as if","waller",
1216280,"丸で","まるで","quite, entirely, completely, at all, as if, as though, so to speak","waller",
1604260,"丸々","まるまる","completely","waller",
1216300,"丸める","まるめる","to make round, to round off, to roll up, to curl up, to seduce, to cajole, to explain away","waller",
1526770,"満月","まんげつ","full moon","waller",
1526820,"満場","まんじょう","unanimous, whole audience","waller",
1363350,"真ん前","まんまえ","right in front, under the nose","waller",
1363330,"真ん丸い","まんまるい","perfectly circular","waller",
1579350,"三","み","(num) three","waller",
1259550,"見合い","みあい","formal marriage interview","waller",
1259570,"見合わせる","みあわせる","to exchange glances, to postpone, to suspend operations, to refrain from performing an action","waller",
1260140,"見落とす","みおとす","to overlook, to fail to notice","waller",
1527190,"未開","みかい","savage land, backward region, uncivilized","waller",
1527020,"味覚","みかく","taste, palate, sense of taste","waller",
1604430,"見掛ける","みかける","to (happen to) see, to notice, to catch sight of","waller",
1301340,"三日月","みかづき","new moon, crescent moon","waller",
1260070,"見方","みかた","viewpoint","waller",
1259500,"見苦しい","みぐるしい","unsightly, ugly","waller",
1604480,"見込み","みこみ","hope, prospects, expectation","waller",
1527480,"未婚","みこん","unmarried","waller",
1303280,"惨め","みじめ","miserable","waller",
1527560,"未熟","みじゅく","inexperience, unripeness, raw, unskilled, immature, inexperienced","waller",
1486050,"微塵","みじん","particle, atom","waller",
1259180,"見すぼらしい","みすぼらしい","shabby, seedy","waller",
1259200,"見せびらかす","みせびらかす","to show off, to flaunt","waller",
1259240,"見せ物","みせもの","show, exhibition","waller",
1526670,"満たす","みたす","to satisfy, to ingratiate, to fill, to fulfill","waller",
1548930,"乱す","みだす","to throw out of order, to disarrange, to disturb","waller",
1548940,"乱れる","みだれる","to get confused, to be disordered, to be disturbed","waller",
1527770,"未知","みち","not yet known","waller",
1453680,"導く","みちびく","to be guided, to be shown","waller",
1365650,"身近","みぢか","near oneself, close to one, familiar","waller",
1528280,"密集","みっしゅう","crowd, close formation, dense","waller",
1528290,"密接","みっせつ","related, connected, close, intimate","waller",
1259250,"見っともない","みっともない","shameful, indecent","waller",
1647880,"蜜","みつ","nectar, honey","waller",
1528320,"密度","みつど","density","waller",
1604590,"見積り","みつもり","estimation, quotation","waller",
1527830,"未定","みてい","not yet fixed, undecided, pending","waller",
1604610,"見通し","みとおし","perspective, unobstructed view, outlook, forecast, prospect, insight","waller",
1263360,"源","みなもと","source, origin","waller",
1365570,"身なり","みなり","personal appearance","waller",
1516250,"峰","みね","peak, ridge","waller",
