"jmdict_seq","kanji","kana","waller_definition","origin","original"
1312880,"雌","めん","female (animal)","jmdict","めす"
1312880,"牝","めす","female (animal)","jmdict","雌"
1312880,"牝","めん","female (animal)","jmdict","雌"
1312880,"牸","めす","female (animal)","jmdict","雌"
1312880,"牸","めん","female (animal)","jmdict","雌"
1312880,,"メス","female (animal)","jmdict","雌"
1533000,"滅茶苦茶","めちゃくちゃ","absurd, unreasonable, excessive, messed up, spoiled, wreaked","waller",
1535670,"目付き","めつき","look, expression of the eyes, eyes","waller",
1535670,"目つき","めつき","look, expression of the eyes, eyes","jmdict","目付き"
1535670,"眼つき","めつき","look, expression of the eyes, eyes","jmdict","目付き"
1535670,"眼付き","めつき","look, expression of the eyes, eyes","jmdict","目付き"
1535670,"眼付","めつき","look, expression of the eyes, eyes","jmdict","目付き"
1533030,"滅亡","めつぼう","downfall, ruin, collapse, destruction","waller",
1608630,"愛でたい","めでたい","auspicious","waller",
1569810,"目眩","めまい","dizziness, giddiness","waller",
1605030,"目盛","めもり","scale, gradations","waller",
1605030,"目盛り","めもり","scale, gradations","jmdict","目盛"
1533440,"面会","めんかい","interview","waller",
1533200,"免除","めんじょ","exemption, exoneration, discharge","waller",
1533400,"面する","めんする","to face on, to look out on to","waller",
1533590,"面目","めんぼく","face, honour, reputation, prestige, dignity, credit","waller",
1533590,"面目","めんもく","face, honour, reputation, prestige, dignity, credit","jmdict","めんぼく"
1533590,"面目","めいぼく","face, honour, reputation, prestige, dignity, credit","jmdict","めんぼく"
1386000,"設ける","もうける","to create, to establish","waller",
1363010,"申し入れる","もうしいれる","to propose, to suggest","waller",
1605140,"申し込み","もうしこみ","application, entry, request, subscription, offer, proposal, overture, challenge","waller",
1605140,"申込み","もうしこみ","application, entry, request, subscription, offer, proposal, overture, challenge","jmdict","申し込み"
1605140,"申込","もうしこみ","application, entry, request, subscription, offer, proposal, overture, challenge","jmdict","申し込み"
1362920,"申出","もうしで","proposal, request, claim, report, notice","waller",
1362920,"申し出","もうしで","proposal, request, claim, report, notice","jmdict","申出"
1362930,"申し出る","もうしでる","to report to, to tell, to suggest, to submit, to request, to make an offer, to come forward with informati","waller",
1362930,"申出る","もうしでる","to report to, to tell, to suggest, to submit, to request, to make an offer, to come forward with informati","jmdict","申し出る"
1363030,"申し分","もうしぶん","objection, shortcomings","waller",
1534280,"盲点","もうてん","blind spot","waller",
1534100,"猛烈","もうれつ","violent, vehement, rage","waller",
1012490,"藻掻く","もがく","to struggle, to wriggle, to be impatient","waller",
1012490,,"もがく","to struggle, to wriggle, to be impatient","jmdict","藻掻く"
1012490,"踠く","もがく","to struggle, to wriggle, to be impatient","jmdict","藻掻く"
1012490,"藻搔く","もがく","to struggle, to wriggle, to be impatient","jmdict","藻掻く"
1535710,"目録","もくろく","catalogue, catalog, list","waller",
1535730,"目論見","もくろみ","a plan, a scheme, a project, a program, intention, goal","waller",
1535730,"目論み","もくろみ","a plan, a scheme, a project, a program, intention, goal","jmdict","目論見"
1533650,"模型","もけい","model, dummy, maquette","waller",
1533660,"模索","もさく","groping (for)","waller",
1533660,"摸索","もさく","groping (for)","jmdict","模索"
1012500,"若し","もし","if, in case, supposing","waller",
1012500,,"もし","if, in case, supposing","jmdict","若し"
1012510,"若しかしたら","もしかしたら","perhaps, maybe, by some chance","waller",
1012520,"若しかして","もしかして","perhaps, possibly","waller",
1012520,,"もしかして","perhaps, possibly","jmdict","若しかして"
1012530,"若しかすると","もしかすると","perhaps, maybe, by some chance","waller",
1324320,"若しくは","もしくは","or, otherwise","waller",
1324320,,"もしくは","or, otherwise","jmdict","若しくは"
1612050,"若しも","もしも","if","waller",
1573190,"齎らす","もたらす","to bring, to take, to bring about","waller",
1573190,,"もたらす","to bring, to take, to bring about","jmdict","齎らす"
1573190,"齎す","もたらす","to bring, to take, to bring about","jmdict","齎らす"
1564380,"凭れる","もたれる","to lean against, to lean on, to recline on, to lie heavy (on the stomach)","waller",
1612060,"持ち","もち","1. hold, charge, keep possession, in charge, 2. wear, durability, life, draw, 3. usage (suff)","waller",
1315630,"持ち切り","もちきり","hot topic, talk of the town","waller",
1315630,"持ちきり","もちきり","hot topic, talk of the town","jmdict","持ち切り"
1605250,"物体ない","もったいない","too good, more than one deserves, wasteful, sacrilegious, unworthy of","waller",
1155020,"以て","もって","with, by, by means of, because, in view of","waller",
1155020,,"もって","with, by, by means of, because, in view of","jmdict","以て"
1155020,"以って","もって","with, by, by means of, because, in view of","jmdict","以て"
1389740,"専ら","もっぱら","wholly, solely, entirely","waller",
1389740,,"もっぱら","wholly, solely, entirely","jmdict","専ら"
1389740,,"もはら","wholly, solely, entirely","jmdict","専ら"
1389740,"専ら","もはら","wholly, solely, entirely","jmdict","もっぱら"
1315740,"持て成す","もてなす","to entertain, to make welcome","waller",
1315740,,"もてなす","to entertain, to make welcome","jmdict","持て成す"
1315740,"持てなす","もてなす","to entertain, to make welcome","jmdict","持て成す"
1315730,"持てる","もてる","to be well liked, to be popular","waller",
2219600,"基","もとい","basis","waller",
1502690,"物置き","ものおき","storeroom","waller",
1502500,"物好き","ものずき","curiosity","waller",
1502500,"もの好き","ものずき","curiosity","jmdict","物好き"
1502500,"物数奇","ものずき","curiosity","jmdict","物好き"
1502650,"物足りない","ものたりない","unsatisfied, unsatisfactory","waller",
1294170,"最早","もはや","already, now","waller",
1294170,,"もはや","already, now","jmdict","最早"
1533690,"模範","もはん","exemplar, exemplification, exemplum, model, example","waller",
1533700,"模倣","もほう","imitation, copying","waller",
1533700,"摸倣","もほう","imitation, copying","jmdict","模倣"
1567630,"揉める","もめる","to disagree, to dispute","waller",
1567630,,"もめる","to disagree, to dispute","jmdict","揉める"
1605310,"腿","もも","thigh, femur","waller",
1605310,"股","もも","thigh, femur","jmdict","腿"
1292160,"催す","もよおす","to hold (a meeting), to give (a dinner), to feel, to show signs of, to develop symptoms of, to feel (sick","waller",
1605320,"漏らす","もらす","to let leak, to reveal","waller",
1605320,"洩らす","もらす","to let leak, to reveal","jmdict","漏らす"
1379690,"盛り上がる","もりあがる","to rouse, to swell, to rise","waller",
1379690,"盛りあがる","もりあがる","to rouse, to swell, to rise","jmdict","盛り上がる"
1379690,"盛り上る","もりあがる","to rouse, to swell, to rise","jmdict","盛り上がる"
1379690,"盛上がる","もりあがる","to rouse, to swell, to rise","jmdict","盛り上がる"
1379690,"盛上る","もりあがる","to rouse, to swell, to rise","jmdict","盛り上がる"
1560840,"漏る","もる","to leak, to run out","waller",
1560840,"洩る","もる","to leak, to run out","jmdict","漏る"
1605330,"漏れる","もれる","to leak out, to escape, to come through, to shine through, to filter out, to be omitted","waller",
1605330,"洩れる","もれる","to leak out, to escape, to come through, to shine through, to filter out, to be omitted","jmdict","漏れる"
1382220,"脆い","もろい","brittle, fragile, tender-hearted","waller",
1382220,,"もろい","brittle, fragile, tender-hearted","jmdict","脆い"
1012710,"諸に","もろに","completely, all the way","waller",
1012710,,"もろに","completely, all the way","jmdict","諸に"
1634040,"問","もん","problem, question","waller",
1537760,"矢","や","arrow","waller",
1537760,"矢","さ","arrow","jmdict","や"
1537760,"箭","や","arrow","jmdict","矢"
1537760,"箭","さ","arrow","jmdict","矢"
1579220,"哉","かな","question mark","waller",
1579220,,"かな","question mark","jmdict","哉"
1211380,"喧しい","やかましい","noisy, strict, fussy","waller",
1537270,"野外","やがい","fields, outskirts, open air, suburbs","waller",
1012730,"軈て","やがて","before long, soon, at length","waller",
1584820,"夜行","やぎょう","walking around at night, night train, night travel","waller",
1538040,"役職","やくしょく","post, managerial position, official position","waller",
1538090,"役立つ","やくだつ","to be useful, to be helpful, to serve the purpose","waller",
1538090,"役だつ","やくだつ","to be useful, to be helpful, to serve the purpose","jmdict","役立つ"
1538030,"役場","やくば","town hall","waller",
1536660,"夜具","やぐ","bedding","waller",
1539020,"優","やさ","gentle, affectionate","waller",
1605460,"屋敷","やしき","mansion","waller",
1605460,"邸","やしき","mansion","jmdict","屋敷"
1547090,"養う","やしなう","to rear, to maintain, to cultivate","waller",
1322660,"社","やしろ","Shinto shrine","waller",
1537430,"野心","やしん","ambition, aspiration, designs, treachery","waller",
1156990,"易い","やすい","easy","waller",
1156990,,"やすい","easy","jmdict","易い"
1153680,"安っぽい","やすっぽい","cheap-looking, tawdry, insignificant","waller",
1227570,"休める","やすめる","to rest, to suspend, to give relief","waller",
1537470,"野生","やせい","wild","waller",
1537780,"矢鱈","やたら","randomly, recklessly, blindly","waller",
1584830,"夜中","やちゅう","all night, the whole night","waller",
1445630,"奴","やっこ","servant, fellow","waller",
1612950,"やっ付ける","やっつける","to beat","waller",
1012810,"矢っ張り","やっぱり","also, as I thought, still, in spite of, absolutely","waller",
1537580,"野党","やとう","opposition party","waller",
1490160,"病","やまい","illness, disease","waller",
1154910,"闇","やみ","darkness, the dark, black-marketeering, dark, shady, illegal","waller",
1490210,"病む","やむ","to fall ill, to be ill","waller",
1612100,"止むを得ない","やむをえない","cannot be helped, unavoidable","waller",
1570120,"稍","やや","a little, partially, somewhat, a short time, a while","waller",
1570120,,"やや","a little, partially, somewhat, a short time, a while","jmdict","稍"
1570120,"漸","やや","a little, partially, somewhat, a short time, a while","jmdict","稍"
1012870,,"ややこしい","puzzling, tangled, complicated, complex","waller",
1260440,"遣り通す","やりとおす","to carry through, to achieve, to complete","waller",
1260440,"やり通す","やりとおす","to carry through, to achieve, to complete","jmdict","遣り通す"
1260430,"やり遂げる","やりとげる","to accomplish","waller",
1260430,"遣り遂げる","やりとげる","to accomplish","jmdict","やり遂げる"
1561960,"和らげる","やわらげる","to soften, to moderate, to relieve","waller",
1539100,"優位","ゆうい","predominance, ascendancy, superiority","waller",
1605640,"憂鬱","ゆううつ","depression, melancholy, dejection, gloom","waller",
1605640,"憂うつ","ゆううつ","depression, melancholy, dejection, gloom","jmdict","憂鬱"
1605640,"憂欝","ゆううつ","depression, melancholy, dejection, gloom","jmdict","憂鬱"
1605640,"悒鬱","ゆううつ","depression, melancholy, dejection, gloom","jmdict","憂鬱"
1605640,"幽鬱","ゆううつ","depression, melancholy, dejection, gloom","jmdict","憂鬱"
1605640,"幽欝","ゆううつ","depression, melancholy, dejection, gloom","jmdict","憂鬱"
1605640,"悒欝","ゆううつ","depression, melancholy, dejection, gloom","jmdict","憂鬱"
1541120,"有益","ゆうえき","beneficial, profitable","waller",
1539120,"優越","ゆうえつ","supremacy, predominance, being superior to","waller",
1539730,"勇敢","ゆうかん","bravery, heroism, gallantry","waller",
1541180,"有機","ゆうき","organic","waller",
1542770,"夕暮れ","ゆうぐれ","evening, (evening) twilight","waller",
1542770,"夕暮","ゆうぐれ","evening, (evening) twilight","jmdict","夕暮れ"
1542770,"夕ぐれ","ゆうぐれ","evening, (evening) twilight","jmdict","夕暮れ"
1542600,"融資","ゆうし","financing, loan","waller",
1540950,"有する","ゆうする","to own, to be endowed with","waller",
1584900,"融通","ゆうずう","lending (money), accommodation, adaptability, versatility, finance","waller",
1584900,"融通","ゆうづう","lending (money), accommodation, adaptability, versatility, finance","jmdict","ゆうずう"
1584900,"融通","ゆずう","lending (money), accommodation, adaptability, versatility, finance","jmdict","ゆうずう"
1539340,"優勢","ゆうせい","superiority, superior power, predominance, preponderance","waller",
1539390,"優先","ゆうせん","preference, priority","waller",
1542020,"誘導","ゆうどう","guidance, leading, induction, introduction, incitement, inducement","waller",
1539560,"優美","ゆうび","grace, refinement, elegance","waller",
1541600,"有望","ゆうぼう","good prospects, full of hope, promising","waller",
1542310,"遊牧","ゆうぼく","nomadism","waller",
1542720,"夕焼け","ゆうやけ","sunset","waller",
1542720,"夕焼","ゆうやけ","sunset","jmdict","夕焼け"
1541710,"有力","ゆうりょく","1. influence, prominence, 2. potent","waller",
1540590,"幽霊","ゆうれい","ghost, specter, apparition, phantom","waller",
1542040,"誘惑","ゆうわく","temptation, allurement, lure","waller",
1545600,"揺さぶる","ゆさぶる","to shake, to jolt, to rock, to swing","waller",
1545600,"揺さ振る","ゆさぶる","to shake, to jolt, to rock, to swing","jmdict","揺さぶる"
1571470,"茹でる","ゆでる","to boil","waller",
1013070,,"ゆとり","reserve, affluence, room, time (to spare)","waller",
1309790,"指差す","ゆびさす","to point at","waller",
1309790,"指さす","ゆびさす","to point at","jmdict","指差す"
1228490,"弓","ゆみ","bow (and arrow)","waller",
1228490,"弓","ゆ","bow (and arrow)","jmdict","ゆみ"
1545630,"揺らぐ","ゆらぐ","to swing, to sway, to shake, to tremble","waller",
1214430,"緩む","ゆるむ","to become loose, to slacken","waller",
1214430,"弛む","ゆるむ","to become loose, to slacken","jmdict","緩む"
1214440,"緩める","ゆるめる","to loosen, to slow down","waller",
1214440,"弛める","ゆるめる","to loosen, to slow down","jmdict","緩める"
1214450,"緩やか","ゆるやか","lenient","waller",
1605810,"世","よ","world, society, age, generation","waller",
1605810,"代","よ","world, society, age, generation","jmdict","世"
1605820,"好い","よい","good","waller",
1546670,"要因","よういん","primary factor, main cause","waller",
1546100,"溶液","ようえき","solution (liquid)","waller",
1546250,"用件","ようけん","business","waller",
1605847,"養護","ようご","protection, nursing, protective care","waller",
1546290,"用紙","ようし","blank form","waller",
1545830,"様式","ようしき","style, form, pattern","waller",
1546610,"要する","ようする","to demand, to require, to take","waller",
1546780,"要請","ようせい","claim, demand, request, application","waller",
1547190,"養成","ようせい","training, development","waller",
1545840,"様相","ようそう","aspect","waller",
1546400,"用品","ようひん","articles, supplies, parts","waller",
1546010,"洋風","ようふう","western style","waller",
1546410,"用法","ようほう","directions, rules of use","waller",
1546830,"要望","ようぼう","demand for, request","waller",
1543980,"余暇","よか","leisure, leisure time, spare time","waller",
1542910,"予感","よかん","presentiment, premonition","waller",
1544040,"余興","よきょう","side show, entertainment","waller",
1545020,"預金","よきん","deposit, bank account","waller",
1547270,"抑圧","よくあつ","check, restraint, oppression, suppression","waller",
1547460,"浴室","よくしつ","bathroom, bath","waller",
1547290,"抑制","よくせい","suppression","waller",
1547380,"欲深い","よくふかい","greedy","waller",
1547380,"欲深い","よくぶかい","greedy","jmdict","よくふかい"
1547410,"欲望","よくぼう","desire, appetite","waller",
1547410,"慾望","よくぼう","desire, appetite","jmdict","欲望"
1013140,"寄こす","よこす","to send, to forward","waller",
1180740,"横綱","よこづな","sumo grand champion","waller",
1152820,"葦","よし","reed, bulrush","waller",
1152820,,"あし","reed, bulrush","jmdict","葦"
1152820,"葦","あし","reed, bulrush","jmdict","よし"
1152820,,"よし","reed, bulrush","jmdict","葦"
1152820,"蘆","あし","reed, bulrush","jmdict","葦"
1152820,"蘆","よし","reed, bulrush","jmdict","葦"
1152820,"葭","あし","reed, bulrush","jmdict","葦"
1152820,"葭","よし","reed, bulrush","jmdict","葦"
1152820,"芦","あし","reed, bulrush","jmdict","葦"
1152820,"芦","よし","reed, bulrush","jmdict","葦"
1152820,,"アシ","reed, bulrush","jmdict","葦"
1152820,,"ヨシ","reed, bulrush","jmdict","葦"
1581170,"善し悪し","よしあし","good or bad, merits or demerits, quality, suitability","waller",
1581170,"良し悪し","よしあし","good or bad, merits or demerits, quality, suitability","jmdict","善し悪し"
1581170,"良し悪し","よしわるし","good or bad, merits or demerits, quality, suitability","jmdict","善し悪し"
1581170,"善し悪し","よしわるし","good or bad, merits or demerits, quality, suitability","jmdict","よしあし"
1581170,"良しあし","よしあし","good or bad, merits or demerits, quality, suitability","jmdict","善し悪し"
1581170,"善しあし","よしあし","good or bad, merits or demerits, quality, suitability","jmdict","善し悪し"
1581170,"よし悪し","よしあし","good or bad, merits or demerits, quality, suitability","jmdict","善し悪し"
1543130,"予想","よそう","expectation, anticipation, prediction, forecast","waller",
1544190,"余所見","よそみ","looking away, looking aside","waller",
1544190,"よそ見","よそみ","looking away, looking aside","jmdict","余所見"
1544380,"余地","よち","place, room, margin, scope","waller",
1544380,"餘地","よち","place, room, margin, scope","jmdict","余地"
1605970,"依って","よって","therefore, consequently, accordingly, because of","waller",
1605970,,"よって","therefore, consequently, accordingly, because of","jmdict","依って"
1605970,"因って","よって","therefore, consequently, accordingly, because of","jmdict","依って"
1605970,"仍って","よって","therefore, consequently, accordingly, because of","jmdict","依って"
1605970,"依て","よって","therefore, consequently, accordingly, because of","jmdict","依って"
1605970,"仍て","よって","therefore, consequently, accordingly, because of","jmdict","依って"
1605980,"余程","よほど","very, greatly, much, to a large extent, quite","waller",
1605980,,"よほど","very, greatly, much, to a large extent, quite","jmdict","余程"
2830551,"余っ程","よっぽど","very, greatly, much, to a large extent, quite","waller",
2830551,,"よっぽど","very, greatly, much, to a large extent, quite","jmdict","余っ程"
1544870,"与党","よとう","government party, (ruling) party in power, government","waller",
1266330,"呼び止める","よびとめる","to challenge, to call somebody to halt","waller",
1266330,"呼びとめる","よびとめる","to challenge, to call somebody to halt","jmdict","呼び止める"
1266330,"呼び留める","よびとめる","to challenge, to call somebody to halt","jmdict","呼び止める"
1266330,"呼止める","よびとめる","to challenge, to call somebody to halt","jmdict","呼び止める"
1266330,"呼留める","よびとめる","to challenge, to call somebody to halt","jmdict","呼び止める"
1606000,"夜更かし","よふかし","staying up late, keeping late hours, sitting up late at night, nighthawk","waller",
1606000,"夜更し","よふかし","staying up late, keeping late hours, sitting up late at night, nighthawk","jmdict","夜更かし"
1606000,"夜ふかし","よふかし","staying up late, keeping late hours, sitting up late at night, nighthawk","jmdict","夜更かし"
1606010,"夜更け","よふけ","late at night","waller",
1606010,"夜ふけ","よふけ","late at night","jmdict","夜更け"
1606010,"夜深け","よふけ","late at night","jmdict","夜更け"
1456260,"読み上げる","よみあげる","to read out loud (and clearly), to call a roll","waller",
1456260,"読上げる","よみあげる","to read out loud (and clearly), to call a roll","jmdict","読み上げる"
1606110,"寄り掛かる","よりかかる","to lean against, to recline on, to lean on, to rely on","waller",
1606110,"寄りかかる","よりかかる","to lean against, to recline on, to lean on, to rely on","jmdict","寄り掛かる"
1606110,"寄り掛る","よりかかる","to lean against, to recline on, to lean on, to rely on","jmdict","寄り掛かる"
1606110,"倚り懸かる","よりかかる","to lean against, to recline on, to lean on, to rely on","jmdict","寄り掛かる"
1606110,"凭り掛かる","よりかかる","to lean against, to recline on, to lean on, to rely on","jmdict","寄り掛かる"
1324580,"弱まる","よわまる","to abate, to weaken, to be emaciated, to be dejected, to be perplexed","waller",
1324590,"弱める","よわめる","to weaken","waller",
1324650,"弱る","よわる","to weaken, to be troubled, to be downcast, to be emaciated, to be dejected, to be perplexed, to impair","waller",
1585050,"来場","らいじょう","attendance","waller",
1585050,"来場","らいば","attendance","jmdict","らいじょう"
1548890,"酪農","らくのう","dairy (farm)","waller",
1548650,"落下","らっか","fall, drop, come down","waller",
1207310,"楽観","らっかん","optimism","waller",
1549120,"濫用","らんよう","abuse, misuse, misappropriation, using to excess","waller",
1549120,"乱用","らんよう","abuse, misuse, misappropriation, using to excess","jmdict","濫用"
1549120,"らん用","らんよう","abuse, misuse, misappropriation, using to excess","jmdict","濫用"
1606240,"理屈","りくつ","theory, reason","waller",
1606240,"理窟","りくつ","theory, reason","jmdict","理屈"
1758380,"利根","りこん","intelligence","waller",
1549560,"利子","りし","interest (bank)","waller",
1549580,"利潤","りじゅん","profit, returns","waller",
1550010,"理性","りせい","reason, sense","waller",
1549600,"利息","りそく","interest (bank)","waller",
1551740,"立体","りったい","solid body","waller",
1551840,"立法","りっぽう","legislation, lawmaking","waller",
1549620,"利点","りてん","advantage, point in favor","waller",
1551990,"略語","りゃくご","abbreviation, acronym","waller",
1606250,"略奪","りゃくだつ","pillage, plunder, looting, robbery","waller",
1606250,"掠奪","りゃくだつ","pillage, plunder, looting, robbery","jmdict","略奪"
1552090,"流","りゅう","styleof, method of, manner of","waller",
1552440,"流通","りゅうつう","circulation of money or goods, flow of water or air, distribution","waller",
1553290,"了","りょう","finish, completion, understanding","waller",
1554270,"料","りょう","material, charge, rate, fee","waller",
1554720,"領域","りょういき","area, domain, territory, field, region, regime","waller",
1553310,"了解","りょうかい","comprehension, consent, understanding, roger (on the radio)","waller",
1553310,"諒解","りょうかい","comprehension, consent, understanding, roger (on the radio)","jmdict","了解"
1553310,"領解","りょうかい","comprehension, consent, understanding, roger (on the radio)","jmdict","了解"
1553310,"領会","りょうかい","comprehension, consent, understanding, roger (on the radio)","jmdict","了解"
1612270,"領海","りょうかい","territorial waters","waller",
1553520,"両極","りょうきょく","both extremities, north and south poles, positive and negative poles","waller",
1554550,"良好","りょうこう","favorable, satisfactory","waller",
1554570,"良識","りょうしき","good sense","waller",
1554580,"良質","りょうしつ","good quality, superior quality","waller",
1606280,"了承","りょうしょう","acknowledgement, understanding (e.g. please be understanding of the mess during our renovation)","waller",
1606280,"諒承","りょうしょう","acknowledgement, understanding (e.g. please be understanding of the mess during our renovation)","jmdict","了承"
1606280,"領承","りょうしょう","acknowledgement, understanding (e.g. please be understanding of the mess during our renovation)","jmdict","了承"
1554590,"良心","りょうしん","conscience","waller",
1554780,"領地","りょうち","territory, dominion","waller",
1554790,"領土","りょうど","dominion, territory, possession","waller",
1554110,"両立","りょうりつ","compatibility, coexistence, standing together","waller",
1553140,"旅客","りょかく","passenger (transport)","waller",
1553140,"旅客","りょきゃく","passenger (transport)","jmdict","りょかく"
1553160,"旅券","りょけん","passport","waller",
1549810,"履歴","りれき","personal history, background, career, log","waller",
1550160,"理論","りろん","theory","waller",
1555700,"輪","りん","counter for wheels and flowers","waller",
1555470,"林業","りんぎょう","forestry","waller",
1556100,"類似","るいじ","analogous","waller",
1556120,"類推","るいすい","analogy","waller",
1556980,"冷酷","れいこく","cruelty, coldheartedness, relentless, ruthless","waller",
1557100,"冷蔵","れいぞう","cold storage, refrigeration","waller",
1557150,"冷淡","れいたん","coolness, indifference","waller",
1558800,"恋愛","れんあい","love, love-making, passion, emotion, affections","waller",
1559380,"連休","れんきゅう","consecutive holidays","waller",
1559720,"連日","れんじつ","every day, prolonged","waller",
1559700,"連中","れんじゅう","colleagues, company, a lot","waller",
1559700,"連中","れんちゅう","colleagues, company, a lot","jmdict","れんじゅう"
1559700,"連中","れんぢゅう","colleagues, company, a lot","jmdict","れんじゅう"
1559660,"連帯","れんたい","solidarity","waller",
1559790,"連邦","れんぽう","commonwealth, federation of states","waller",
1559790,"聯邦","れんぽう","commonwealth, federation of states","jmdict","連邦"
1559870,"連盟","れんめい","league, union, alliance","waller",
1559870,"聯盟","れんめい","league, union, alliance","jmdict","連盟"
1561120,"老衰","ろうすい","senility, senile decay","waller",
1560730,"朗読","ろうどく","reading aloud, recitation","waller",
1560800,"浪費","ろうひ","waste, extravagance","waller",
1560650,"労力","ろうりょく","labour, effort, toil, trouble","waller",
1612330,"碌な","ろくな","satisfactory, decent","waller",
1612330,,"ろくな","satisfactory, decent","jmdict","碌な"
1612330,"陸な","ろくな","satisfactory, decent","jmdict","碌な"
1570040,"碌に","ろくに","well, enough, sufficient","waller",
1570040,,"ろくに","well, enough, sufficient","jmdict","碌に"
1570040,"陸に","ろくに","well, enough, sufficient","jmdict","碌に"
1560120,"露骨","ろこつ","1. frank, blunt, plain, outspoken, 2. conspicuous, open, 3. broad, suggestive","waller",
1561660,"論議","ろんぎ","discussion","waller",
1561850,"論理","ろんり","logic","waller",
1561920,"和","わ","sum, harmony, peace","waller",
1561920,"倭","わ","sum, harmony, peace","jmdict","和"
1197020,"我がまま","わがまま","selfishness, egoism, wilfulness, disobedience, whim","waller",
1562610,"枠","わく","frame, slide","waller",
1562610,"框","わく","frame, slide","jmdict","枠"
1562600,"惑星","わくせい","planet","waller",
1225090,"技","わざ","art, technique","waller",
1225090,"技","ぎ","art, technique","jmdict","わざ"
1225090,"伎","わざ","art, technique","jmdict","技"
1225090,"伎","ぎ","art, technique","jmdict","技"
1410760,"態と","わざと","on purpose","waller",
1606710,"態々","わざわざ","expressly, specially, doing something especially rather than incidentally","waller",
1606710,,"わざわざ","expressly, specially, doing something especially rather than incidentally","jmdict","態々"
1606710,"態態","わざわざ","expressly, specially, doing something especially rather than incidentally","jmdict","態々"
1481940,"煩わしい","わずらわしい","troublesome, annoying, complicated","waller",
1444650,"渡り鳥","わたりどり","migratory bird, bird of passage","waller",
1562670,"詫び","わび","apology","waller",
1562180,"和風","わふう","Japanese style","waller",
1562200,"和文","わぶん","Japanese text, sentence in Japanese","waller",
1562710,"藁","わら","straw","waller",
1562710,,"わら","straw","jmdict","藁"
1562710,,"ワラ","straw","jmdict","藁"
1612360,"割合に","わりあいに","comparatively","waller",
1606820,"割り当て","わりあて","allotment, assignment, allocation, quota, rationing","waller",
1606820,"割当て","わりあて","allotment, assignment, allocation, quota, rationing","jmdict","割り当て"
1606820,"割当","わりあて","allotment, assignment, allocation, quota, rationing","jmdict","割り当て"
1606820,"割当","かっとう","allotment, assignment, allocation, quota, rationing","jmdict","割り当て"
1606870,"割り込む","わりこむ","to cut in, to thrust oneself into, to wedge oneself in, to muscle in on, to interrupt, to disturb","waller",
1606870,"割込む","わりこむ","to cut in, to thrust oneself into, to wedge oneself in, to muscle in on, to interrupt, to disturb","jmdict","割り込む"
1606870,"割りこむ","わりこむ","to cut in, to thrust oneself into, to wedge oneself in, to muscle in on, to interrupt, to disturb","jmdict","割り込む"
1606870,"わり込む","わりこむ","to cut in, to thrust oneself into, to wedge oneself in, to muscle in on, to interrupt, to disturb","jmdict","割り込む"
1606880,"割り算","わりざん","division (math)","waller",
1606950,"割引き","わりびき","discount, reduction, rebate, tenths discounted","waller",
1151840,"悪者","わるもの","bad fellow, rascal, ruffian, scoundrel","waller",
1015290,,"アクセル","accelerator","waller",
1016610,,"アップ","up","waller",
1018260,,"アプローチ","approach (in golf)","waller",
1018550,,"アマチュア","amateur","waller",
1019060,,"アラブ","Arab","waller",
1019210,"亜爾加里","アルカリ","alkali","waller",
1019210,,"アルカリ","alkali","jmdict","亜爾加里"
1019620,,"アルミ","aluminum (Al), aluminium","waller",
1019840,,"アワー","hour","waller",
1019840,,"アウア","hour","jmdict","アワー"
1019940,,"アンケート","(fr:) (n) questionnaire (fr: enquete), survey","waller",
1019950,,"アンコール","encore","waller",
1021010,,"イエス","Jesus, yes","waller",
1021010,,"エス","Jesus, yes","jmdict","イエス"
1021010,,"イエースース","Jesus, yes","jmdict","イエス"
1022840,,"インターチェンジ","interchange","waller",
1022840,,"インター・チェンジ","interchange","jmdict","インターチェンジ"
1022850,,"インターナショナル","international","waller",
1022850,,"インタナショナル","international","jmdict","インターナショナル"
1022990,,"インターフォン","intercom","waller",
1022990,,"インターホン","intercom","jmdict","インターフォン"
1023410,,"インテリ","egghead, intelligentsia","waller",
1024190,,"インフォメーション","information","waller",
1024190,,"インフォーメーション","information","jmdict","インフォメーション"
1024190,,"インフォーメーシオン","information","jmdict","インフォメーション"
1024430,,"インフレ","inflation","waller",
1025690,,"ウェートレス","waitress","waller",
1027510,,"エアメール","air mail","waller",
1027510,,"エアーメール","air mail","jmdict","エアメール"
1027510,,"エア・メール","air mail","jmdict","エアメール"
1027510,,"エアー・メール","air mail","jmdict","エアメール"
1030350,,"エレガント","elegant","waller",
1030910,,"エンジニア","engineer","waller",
1031600,"ＯＫ","オーケー","OK","waller",
1031600,"ＯＫ","オッケー","OK","jmdict","オーケー"
1032100,,"オートマチック","automatic","waller",
1032100,,"オートマティック","automatic","jmdict","オートマチック"
1032990,,"オープン","open","waller",
1035550,,"オリエンテーション","orientation","waller",
1035860,,"オレンジ","an orange","waller",
1036080,,"オンライン","on-line","waller",
1036580,,"カーペット","carpet","waller",
1037070,,"カクテル","cocktail","waller",
1037070,,"コクテール","cocktail","jmdict","カクテル"
1037070,,"コクテイル","cocktail","jmdict","カクテル"
1037070,,"コクテル","cocktail","jmdict","カクテル"
1037070,,"カクテール","cocktail","jmdict","カクテル"
1037070,,"カクテイル","cocktail","jmdict","カクテル"
